time,nino34_anom,pred
2011-02-01,-1.1100000143051147,-1.5361258
2011-03-01,-0.9300000071525574,-0.9596659
2011-04-01,-0.7699999809265137,-0.9433475
2011-05-01,-0.5199999809265137,-0.7168618
2011-06-01,-0.3799999952316284,-0.31563148
2011-07-01,-0.4300000071525574,-0.3029325
2011-08-01,-0.6499999761581421,-0.72034955
2011-09-01,-0.800000011920929,-0.9477512
2011-10-01,-1.0499999523162842,-0.96058625
2011-11-01,-1.190000057220459,-1.2395593
2011-12-01,-1.059999942779541,-1.1895369
2012-01-01,-0.8700000047683716,-1.1610342
2012-02-01,-0.6700000166893005,-0.6717705
2012-03-01,-0.6100000143051147,-0.57501084
2012-04-01,-0.5,-0.4627011
2012-05-01,-0.3199999928474426,-0.3588227
2012-06-01,0.0199999995529651,-0.17455965
2012-07-01,0.25,0.25648022
2012-08-01,0.4699999988079071,0.30269796
2012-09-01,0.3799999952316284,0.45260623
2012-10-01,0.2599999904632568,0.26459447
2012-11-01,0.1599999964237213,0.22556297
2012-12-01,-0.25,0.11047936
2013-01-01,-0.5299999713897705,-0.37802187
2013-02-01,-0.5199999809265137,-0.5841821
2013-03-01,-0.25,-0.37315923
2013-04-01,-0.25,-0.11046499
2013-05-01,-0.4000000059604645,-0.25257117
2013-06-01,-0.4199999868869781,-0.26322943
2013-07-01,-0.3899999856948852,-0.25336027
2013-08-01,-0.3799999952316284,-0.4019483
2013-09-01,-0.1800000071525573,-0.35627842
2013-10-01,-0.2000000029802322,-0.1473327
2013-11-01,-0.1400000005960464,-0.3333238
2013-12-01,-0.1700000017881393,-0.30525544
2014-01-01,-0.4900000095367431,-0.45605353
2014-02-01,-0.6200000047683716,-0.5827223
2014-03-01,-0.2800000011920929,-0.49259856
2014-04-01,0.0799999982118606,0.026852598
2014-05-01,0.3199999928474426,0.18191119
2014-06-01,0.2300000041723251,0.35352626
2014-07-01,-0.0599999986588954,0.21280958
2014-08-01,-0.0299999993294477,-0.030443678
2014-09-01,0.2899999916553497,0.20027249
2014-10-01,0.4399999976158142,0.39029285
2014-11-01,0.75,0.53976554
2014-12-01,0.7099999785423279,0.7606415
2015-01-01,0.5099999904632568,0.41785553
2015-02-01,0.4199999868869781,0.17490475
2015-03-01,0.4699999988079071,0.30010277
2015-04-01,0.699999988079071,0.8456002
2015-05-01,0.9200000166893004,0.9726506
2015-06-01,1.1799999475479126,1.2157868
2015-07-01,1.4600000381469729,1.5303162
2015-08-01,1.9299999475479128,1.8609228
2015-09-01,2.2100000381469727,2.1744392
2015-10-01,2.359999895095825,2.394219
2015-11-01,2.720000028610229,2.6609385
2015-12-01,2.6600000858306885,2.6357229
2016-01-01,2.569999933242798,2.506839
2016-02-01,2.259999990463257,2.254409
2016-03-01,1.6200000047683716,1.6266503
2016-04-01,0.9100000262260436,0.9463417
2016-05-01,0.3000000119209289,0.3374631
2016-06-01,-0.0299999993294477,-0.097707435
2016-07-01,-0.4799999892711639,-0.18152957
2016-08-01,-0.5799999833106995,-0.5554226
2016-09-01,-0.5799999833106995,-0.48864815
2016-10-01,-0.7400000095367432,-0.4793099
2016-11-01,-0.7599999904632568,-0.75456494
2016-12-01,-0.5,-0.74718857
2017-01-01,-0.4300000071525574,-0.32415658
2017-02-01,-0.0799999982118606,-0.31643876
2017-03-01,0.0299999993294477,0.02208457
2017-04-01,0.2199999988079071,0.22001125
2017-05-01,0.3700000047683716,0.30447084
2017-06-01,0.3400000035762787,0.43596318
2017-07-01,0.25,0.26085782
2017-08-01,-0.1599999964237213,0.16564165
2017-09-01,-0.4300000071525574,-0.370557
2017-10-01,-0.5600000023841858,-0.53205127
2017-11-01,-0.9700000286102296,-0.88557166
2017-12-01,-0.9800000190734864,-1.2673851
2018-01-01,-0.9800000190734864,-1.0678505
2018-02-01,-0.7799999713897705,-0.7875311
2018-03-01,-0.800000011920929,-0.6514116
2018-04-01,-0.5099999904632568,-0.6023743
2018-05-01,-0.2000000029802322,-0.16491465
2018-06-01,0.0399999991059303,0.16589142
2018-07-01,0.1199999973177909,-0.0057695596
2018-08-01,0.0900000035762786,0.17095165
2018-09-01,0.4699999988079071,0.32305297
2018-10-01,0.8999999761581421,0.8180675
2018-11-01,0.8999999761581421,1.1035931
2018-12-01,0.8899999856948853,0.89727217
2019-01-01,0.6499999761581421,0.74515843
2019-02-01,0.7099999785423279,0.5290663
2019-03-01,0.8100000023841858,0.8406235
2019-04-01,0.6200000047683716,0.67695534
2019-05-01,0.550000011920929,0.60090685
2019-06-01,0.449999988079071,0.5211491
2019-07-01,0.3499999940395355,0.42600968
2019-08-01,0.0399999991059303,0.06595232
2019-09-01,0.0299999993294477,0.061057694
2019-10-01,0.4799999892711639,0.023175856
2019-11-01,0.5199999809265137,0.64006877
2019-12-01,0.5199999809265137,0.51643
2020-01-01,0.6000000238418579,0.41843352
2020-02-01,0.3700000047683716,0.4226633
2020-03-01,0.4799999892711639,0.14278232
2020-04-01,0.3600000143051147,0.26227075
2020-05-01,-0.270000010728836,0.084895246
2020-06-01,-0.3400000035762787,-0.48799253
2020-07-01,-0.3000000119209289,-0.28902006
2020-08-01,-0.5899999737739563,-0.513367
2020-09-01,-0.8299999833106995,-0.9692412
2020-10-01,-1.2599999904632568,-1.0990785
2020-11-01,-1.4199999570846558,-1.3925501
2020-12-01,-1.149999976158142,-1.2531857
2021-01-01,-1.0,-0.8837185
2021-02-01,-1.0,-0.8757666
2021-03-01,-0.800000011920929,-0.9427837
2021-04-01,-0.7200000286102295,-0.5528877
2021-05-01,-0.4600000083446502,-0.54374146
2021-06-01,-0.2800000011920929,-0.15762036
2021-07-01,-0.3899999856948852,-0.3761149
2021-08-01,-0.5299999713897705,-0.6406814
2021-09-01,-0.550000011920929,-0.68678075
2021-10-01,-0.9399999976158142,-0.72957766
2021-11-01,-0.9399999976158142,-0.9758805
2021-12-01,-1.059999942779541,-0.9405497
2022-01-01,-0.9399999976158142,-0.8632327
2022-02-01,-0.8899999856948853,-0.9333672
2022-03-01,-0.9700000286102296,-0.8016957
2022-04-01,-1.1100000143051147,-0.74203897
2022-05-01,-1.1100000143051147,-0.94281596
2022-06-01,-0.75,-0.939948
2022-07-01,-0.6899999976158142,-0.65425795
2022-08-01,-0.9700000286102296,-0.8253262
2022-09-01,-1.0700000524520874,-0.99002904
2022-10-01,-0.9900000095367432,-1.1129075
2022-11-01,-0.8999999761581421,-0.9445445
2022-12-01,-0.8500000238418579,-0.8544491
2023-01-01,-0.7200000286102295,-0.74208575
2023-02-01,-0.4600000083446502,-0.5739996
2023-03-01,-0.1099999994039535,-0.2578727
2023-04-01,0.1400000005960464,0.1370859
2023-05-01,0.4600000083446502,0.38095298
2023-06-01,0.8399999737739563,0.74816936
2023-07-01,1.0199999809265137,0.99439245
2023-08-01,1.350000023841858,1.2431614
2023-09-01,1.600000023841858,1.584476
2023-10-01,1.7200000286102295,1.7318382
2023-11-01,2.0199999809265137,1.9341373
2023-12-01,2.0299999713897705,2.1488888
2024-01-01,1.809999942779541,1.9093883
2024-02-01,1.5199999809265137,1.3090795
2024-03-01,1.1299999952316284,1.0757955
2024-04-01,0.7699999809265137,0.80121344
2024-05-01,0.2300000041723251,0.4859245
2024-06-01,0.1700000017881393,0.18701948
2024-07-01,0.0399999991059303,0.12086626
2024-08-01,-0.1199999973177909,-0.19747885
2024-09-01,-0.2599999904632568,-0.05118186
2024-10-01,-0.270000010728836,-0.24794038
2024-11-01,-0.25,-0.11935233
2024-12-01,-0.6000000238418579,-0.31399474
2025-01-01,-0.7400000095367432,-0.7275876
2025-02-01,-0.4300000071525574,-0.540736
2025-03-01,0.0099999997764825,-0.25364232
2025-04-01,-0.1400000005960464,0.03827133
2025-05-01,-0.1599999964237213,-0.07351776
2025-06-01,,-0.16997947
2025-07-01,,-0.17785761
2025-08-01,,-0.18416636
2025-09-01,,-0.1889153
2025-10-01,,-0.19235778
2025-11-01,,-0.19482233
2025-12-01,,-0.1965865
2026-01-01,,-0.1978532
2026-02-01,,-0.19876476
2026-03-01,,-0.19942158
2026-04-01,,-0.19989496
2026-05-01,,-0.2002363
2026-06-01,,-0.20048244
2026-07-01,,-0.20066
2026-08-01,,-0.20078795
2026-09-01,,-0.2008801
2026-10-01,,-0.20094664
2026-11-01,,-0.20099452
2026-12-01,,-0.20102924
2027-01-01,,-0.2010543
2027-02-01,,-0.20107235
2027-03-01,,-0.20108536
2027-04-01,,-0.20109473
2027-05-01,,-0.20110147
2027-06-01,,-0.20110631
2027-07-01,,-0.20110974
2027-08-01,,-0.20111226
2027-09-01,,-0.20111415
2027-10-01,,-0.20111544
2027-11-01,,-0.20111638
2027-12-01,,-0.20111714
2028-01-01,,-0.20111763
2028-02-01,,-0.20111802
2028-03-01,,-0.20111817
2028-04-01,,-0.20111832
2028-05-01,,-0.20111835
2028-06-01,,-0.20111841
2028-07-01,,-0.20111842
2028-08-01,,-0.2011184
2028-09-01,,-0.20111838
2028-10-01,,-0.20111845
2028-11-01,,-0.20111845
2028-12-01,,-0.20111842
2029-01-01,,-0.20111838
2029-02-01,,-0.20111841
2029-03-01,,-0.2011185
2029-04-01,,-0.20111851
2029-05-01,,-0.20111853
2029-06-01,,-0.20111863
2029-07-01,,-0.20111865
2029-08-01,,-0.20111863
2029-09-01,,-0.20111859
2029-10-01,,-0.20111854
2029-11-01,,-0.20111854
2029-12-01,,-0.2011186
2030-01-01,,-0.20111865
2030-02-01,,-0.20111865
2030-03-01,,-0.20111859
2030-04-01,,-0.20111854
2030-05-01,,-0.20111853
2030-06-01,,-0.20111868
2030-07-01,,-0.20111877
2030-08-01,,-0.20111887
2030-09-01,,-0.20111886
2030-10-01,,-0.2011188
2030-11-01,,-0.20111871
2030-12-01,,-0.20111874
